"id","refshort","site_id","plot_id","scientific_name","abundance","tsn"
14357,"Didham_1999","Porto Alegre 100 ha reserve",1,"Rhysodidae msp. 0392",1,NA
14358,"Didham_1999","Porto Alegre 100 ha reserve",1,"Scaphidiinae msp. 0533",1,NA
14359,"Didham_1999","Porto Alegre 100 ha reserve",1,"Scaphidiinae msp. 0552",1,NA
14360,"Didham_1999","Porto Alegre 100 ha reserve",1,"Scarabaeinae msp. 0240",1,NA
14361,"Didham_1999","Porto Alegre 100 ha reserve",1,"Scolytinae msp. 0902",1,NA
14362,"Didham_1999","Porto Alegre 100 ha reserve",1,"Scolytinae msp. 0905",2,NA
14363,"Didham_1999","Porto Alegre 100 ha reserve",1,"Scolytinae msp. 0908",1,NA
14364,"Didham_1999","Porto Alegre 100 ha reserve",1,"Scolytinae msp. 0911",1,NA
14365,"Didham_1999","Porto Alegre 100 ha reserve",1,"Scydmaenidae msp. 0626",2,NA
14366,"Didham_1999","Porto Alegre 100 ha reserve",1,"Scydmaenidae msp. 0631",1,NA
14367,"Didham_1999","Porto Alegre 100 ha reserve",1,"Scydmaenidae msp. 0679",1,NA
14368,"Didham_1999","Porto Alegre 100 ha reserve",1,"Scydmaenidae msp. 0687",2,NA
14369,"Didham_1999","Porto Alegre 100 ha reserve",1,"Scydmaenidae msp. 0688",1,NA
14370,"Didham_1999","Porto Alegre 100 ha reserve",1,"Scydmaenidae msp. 0696",6,NA
14371,"Didham_1999","Porto Alegre 100 ha reserve",1,"Scydmaenidae msp. 0697",1,NA
14372,"Didham_1999","Porto Alegre 100 ha reserve",1,"Scydmaenidae msp. 0704",2,NA
14373,"Didham_1999","Porto Alegre 100 ha reserve",1,"Scydmaenidae msp. 0819",1,NA
14374,"Didham_1999","Porto Alegre 100 ha reserve",1,"Scydmaenidae msp. 0828",1,NA
14375,"Didham_1999","Porto Alegre 100 ha reserve",1,"Scydmaenidae msp. 0940",2,NA
14376,"Didham_1999","Porto Alegre 100 ha reserve",1,"Scydmaenidae msp. 0943",2,NA
14377,"Didham_1999","Porto Alegre 100 ha reserve",1,"Staphylininae msp. 0077",1,NA
14378,"Didham_1999","Porto Alegre 100 ha reserve",1,"Tenebrionidae msp. 0497",1,NA
14379,"Didham_1999","Porto Alegre 100 ha reserve",1,"Tenebrionidae msp. 0529",1,NA
14380,"Didham_1999","Porto Alegre 100 ha reserve",2,"?Araptus msp. 0888",4,NA
14381,"Didham_1999","Porto Alegre 100 ha reserve",2,"?Araptus msp. 0918",9,NA
14382,"Didham_1999","Porto Alegre 100 ha reserve",2,"?Araptus msp. 0919",6,NA
14383,"Didham_1999","Porto Alegre 100 ha reserve",2,"Acanthoceridae msp. 0357",1,NA
14384,"Didham_1999","Porto Alegre 100 ha reserve",2,"Aglyptinus msp. 0584",1,NA
14385,"Didham_1999","Porto Alegre 100 ha reserve",2,"Aleocharinae msp. 0162",1,NA
14386,"Didham_1999","Porto Alegre 100 ha reserve",2,"Aleocharinae msp. 0166",1,NA
14387,"Didham_1999","Porto Alegre 100 ha reserve",2,"Aleocharinae msp. 0195",1,NA
14388,"Didham_1999","Porto Alegre 100 ha reserve",2,"Aleocharinae msp. 0214",1,NA
14389,"Didham_1999","Porto Alegre 100 ha reserve",2,"Aleocharinae msp. 0216",1,NA
14390,"Didham_1999","Porto Alegre 100 ha reserve",2,"Anobiidae msp. 0401",1,NA
14391,"Didham_1999","Porto Alegre 100 ha reserve",2,"Anotylus msp. 0012",1,NA
14392,"Didham_1999","Porto Alegre 100 ha reserve",2,"Aphodiinae msp. 0233",4,NA
14393,"Didham_1999","Porto Alegre 100 ha reserve",2,"Carpelimus msp. 0018",4,NA
14394,"Didham_1999","Porto Alegre 100 ha reserve",2,"Copelatus msp. 0356",8,NA
14395,"Didham_1999","Porto Alegre 100 ha reserve",2,"Coproporus msp. 0002",2,NA
14396,"Didham_1999","Porto Alegre 100 ha reserve",2,"Curculioninae msp. 0325",1,NA
14397,"Didham_1999","Porto Alegre 100 ha reserve",2,"Curculioninae msp. 0353",1,NA
14398,"Didham_1999","Porto Alegre 100 ha reserve",2,"Curculioninae msp. 0984",3,NA
14399,"Didham_1999","Porto Alegre 100 ha reserve",2,"Curculioninae msp. 0985",3,NA
14400,"Didham_1999","Porto Alegre 100 ha reserve",2,"Curculioninae msp. 0986",1,NA
14401,"Didham_1999","Porto Alegre 100 ha reserve",2,"Curculioninae msp. 0990",3,NA
14402,"Didham_1999","Porto Alegre 100 ha reserve",2,"Endomychidae msp. 0487",1,NA
14403,"Didham_1999","Porto Alegre 100 ha reserve",2,"Histeridae msp. 0456",1,NA
14404,"Didham_1999","Porto Alegre 100 ha reserve",2,"Laemophloeidae msp. 0388",1,NA
14405,"Didham_1999","Porto Alegre 100 ha reserve",2,"Lagriinae msp. 0513",1,NA
14406,"Didham_1999","Porto Alegre 100 ha reserve",2,"Lagriinae msp. 0517",2,NA
14407,"Didham_1999","Porto Alegre 100 ha reserve",2,"Lagriinae msp. 0528",2,NA
14408,"Didham_1999","Porto Alegre 100 ha reserve",2,"Nitidulidae msp. 0563",1,NA
14409,"Didham_1999","Porto Alegre 100 ha reserve",2,"Nitidulidae msp. 0567",1,NA
14410,"Didham_1999","Porto Alegre 100 ha reserve",2,"Nitidulidae msp. 0568",4,NA
14411,"Didham_1999","Porto Alegre 100 ha reserve",2,"Nitidulidae msp. 0572",1,NA
14412,"Didham_1999","Porto Alegre 100 ha reserve",2,"Oosternum msp. 0296",3,NA
14413,"Didham_1999","Porto Alegre 100 ha reserve",2,"Osoriinae msp. 0120",1,NA
14414,"Didham_1999","Porto Alegre 100 ha reserve",2,"Osoriinae msp. 0133",2,NA
14415,"Didham_1999","Porto Alegre 100 ha reserve",2,"Paederinae msp. 0027",1,NA
14416,"Didham_1999","Porto Alegre 100 ha reserve",2,"Paederinae msp. 0061",1,NA
14417,"Didham_1999","Porto Alegre 100 ha reserve",2,"Phaenostoma msp. 0306",2,NA
14418,"Didham_1999","Porto Alegre 100 ha reserve",2,"Phaenostoma msp. 0307",1,NA
14419,"Didham_1999","Porto Alegre 100 ha reserve",2,"Phalepsoides msp. 0771",1,NA
14420,"Didham_1999","Porto Alegre 100 ha reserve",2,"Phalepsoides msp. 0773",1,NA
14421,"Didham_1999","Porto Alegre 100 ha reserve",2,"Phalepsoides msp. 0778",1,NA
14422,"Didham_1999","Porto Alegre 100 ha reserve",2,"Phalepsoides msp. 0780",1,NA
14423,"Didham_1999","Porto Alegre 100 ha reserve",2,"Piestinae msp. 0576",2,NA
14424,"Didham_1999","Porto Alegre 100 ha reserve",2,"Piestus msp. 0575",1,NA
14425,"Didham_1999","Porto Alegre 100 ha reserve",2,"Ptiliidae msp. 0585",1,NA
14426,"Didham_1999","Porto Alegre 100 ha reserve",2,"Ptilodactylidae msp. 0395",1,NA
14427,"Didham_1999","Porto Alegre 100 ha reserve",2,"Rhyparonotus msp. 0328",1,NA
14428,"Didham_1999","Porto Alegre 100 ha reserve",2,"Scaphidiinae msp. 0540",2,NA
14429,"Didham_1999","Porto Alegre 100 ha reserve",2,"Scarabaeinae msp. 0235",2,NA
14430,"Didham_1999","Porto Alegre 100 ha reserve",2,"Scarabaeinae msp. 0238",1,NA
14431,"Didham_1999","Porto Alegre 100 ha reserve",2,"Scolytinae msp. 0889",1,NA
14432,"Didham_1999","Porto Alegre 100 ha reserve",2,"Scolytinae msp. 0901",2,NA
14433,"Didham_1999","Porto Alegre 100 ha reserve",2,"Scolytinae msp. 0902",1,NA
14434,"Didham_1999","Porto Alegre 100 ha reserve",2,"Scolytinae msp. 0908",4,NA
14435,"Didham_1999","Porto Alegre 100 ha reserve",2,"Scolytinae msp. 0924",2,NA
14436,"Didham_1999","Porto Alegre 100 ha reserve",2,"Scydmaenidae msp. 0618",1,NA
14437,"Didham_1999","Porto Alegre 100 ha reserve",2,"Scydmaenidae msp. 0626",1,NA
14438,"Didham_1999","Porto Alegre 100 ha reserve",2,"Scydmaenidae msp. 0664",1,NA
14439,"Didham_1999","Porto Alegre 100 ha reserve",2,"Scydmaenidae msp. 0696",1,NA
14440,"Didham_1999","Porto Alegre 100 ha reserve",2,"Scydmaenidae msp. 0940",1,NA
14441,"Didham_1999","Porto Alegre 100 ha reserve",2,"Staphylininae msp. 0077",1,NA
14442,"Didham_1999","Porto Alegre 100 ha reserve",2,"Staphylininae msp. 0280",1,NA
14443,"Didham_1999","Porto Alegre 100 ha reserve",2,"Tenebrionidae msp. 0498",1,NA
14444,"Didham_1999","Porto Alegre 100 ha reserve",3,"?Agathidium msp. 0422",1,NA
14445,"Didham_1999","Porto Alegre 100 ha reserve",3,"?Araptus msp. 0888",2,NA
14446,"Didham_1999","Porto Alegre 100 ha reserve",3,"?Araptus msp. 0918",8,NA
14447,"Didham_1999","Porto Alegre 100 ha reserve",3,"?Araptus msp. 0919",6,NA
14448,"Didham_1999","Porto Alegre 100 ha reserve",3,"?Araptus msp. 0929",4,NA
14449,"Didham_1999","Porto Alegre 100 ha reserve",3,"?Ptenidium msp. 0606",3,NA
14450,"Didham_1999","Porto Alegre 100 ha reserve",3,"Adelopsis msp. 0312",2,NA
14451,"Didham_1999","Porto Alegre 100 ha reserve",3,"Aglyptinus msp. 0584",3,NA
14452,"Didham_1999","Porto Alegre 100 ha reserve",3,"Aleocharinae msp. 0136",1,NA
14453,"Didham_1999","Porto Alegre 100 ha reserve",3,"Aleocharinae msp. 0156",1,NA
14454,"Didham_1999","Porto Alegre 100 ha reserve",3,"Aleocharinae msp. 0162",1,NA
14455,"Didham_1999","Porto Alegre 100 ha reserve",3,"Aleocharinae msp. 0216",1,NA
14456,"Didham_1999","Porto Alegre 100 ha reserve",3,"Aleocharinae msp. 0222",2,NA
14457,"Didham_1999","Porto Alegre 100 ha reserve",3,"Atanygnathus msp. 0081",1,NA
14458,"Didham_1999","Porto Alegre 100 ha reserve",3,"Bledius msp. 0014",1,NA
14459,"Didham_1999","Porto Alegre 100 ha reserve",3,"Carpelimus msp. 0018",2,NA
14460,"Didham_1999","Porto Alegre 100 ha reserve",3,"Cathartosilvanus msp. 0438",1,NA
14461,"Didham_1999","Porto Alegre 100 ha reserve",3,"Copelatus msp. 0356",2,NA
14462,"Didham_1999","Porto Alegre 100 ha reserve",3,"Coproporus msp. 0002",5,NA
14463,"Didham_1999","Porto Alegre 100 ha reserve",3,"Corylophidae msp. 0840",1,NA
14464,"Didham_1999","Porto Alegre 100 ha reserve",3,"Corylophidae msp. 0844",1,NA
14465,"Didham_1999","Porto Alegre 100 ha reserve",3,"Corylophidae msp. 0848",1,NA
14466,"Didham_1999","Porto Alegre 100 ha reserve",3,"Curculioninae msp. 0984",3,NA
14467,"Didham_1999","Porto Alegre 100 ha reserve",3,"Curculioninae msp. 0985",5,NA
14468,"Didham_1999","Porto Alegre 100 ha reserve",3,"Curculioninae msp. 0986",1,NA
14469,"Didham_1999","Porto Alegre 100 ha reserve",3,"Curculioninae msp. 0989",1,NA
14470,"Didham_1999","Porto Alegre 100 ha reserve",3,"Endomychidae msp. 0489",1,NA
14471,"Didham_1999","Porto Alegre 100 ha reserve",3,"Fustiger msp. 0736",1,NA
14472,"Didham_1999","Porto Alegre 100 ha reserve",3,"Globa msp. 0720",1,NA
14473,"Didham_1999","Porto Alegre 100 ha reserve",3,"Histeridae msp. 0468",1,NA
14474,"Didham_1999","Porto Alegre 100 ha reserve",3,"Hydrophilidae msp. 0303",1,NA
14475,"Didham_1999","Porto Alegre 100 ha reserve",3,"Lagriinae msp. 0521",1,NA
14476,"Didham_1999","Porto Alegre 100 ha reserve",3,"Micropsephodes msp. 0577",1,NA
14477,"Didham_1999","Porto Alegre 100 ha reserve",3,"Osoriinae msp. 0097",1,NA
14478,"Didham_1999","Porto Alegre 100 ha reserve",3,"Osoriinae msp. 0128",2,NA
14479,"Didham_1999","Porto Alegre 100 ha reserve",3,"Osoriinae msp. 0130",1,NA
14480,"Didham_1999","Porto Alegre 100 ha reserve",3,"Paederinae msp. 0031",1,NA
14481,"Didham_1999","Porto Alegre 100 ha reserve",3,"Phaenostoma msp. 0306",2,NA
14482,"Didham_1999","Porto Alegre 100 ha reserve",3,"Phaenostoma msp. 0307",4,NA
14483,"Didham_1999","Porto Alegre 100 ha reserve",3,"Phalepsoides msp. 0773",3,NA
14484,"Didham_1999","Porto Alegre 100 ha reserve",3,"Phalepsoides msp. 0778",1,NA
14485,"Didham_1999","Porto Alegre 100 ha reserve",3,"Phalepsoides msp. 0780",1,NA
14486,"Didham_1999","Porto Alegre 100 ha reserve",3,"Piestus msp. 0575",1,NA
14487,"Didham_1999","Porto Alegre 100 ha reserve",3,"Rhyparonotus msp. 0328",1,NA
14488,"Didham_1999","Porto Alegre 100 ha reserve",3,"Scarabaeinae msp. 0240",1,NA
14489,"Didham_1999","Porto Alegre 100 ha reserve",3,"Scolytinae msp. 0901",1,NA
14490,"Didham_1999","Porto Alegre 100 ha reserve",3,"Scolytinae msp. 0902",2,NA
14491,"Didham_1999","Porto Alegre 100 ha reserve",3,"Scolytinae msp. 0907",1,NA
14492,"Didham_1999","Porto Alegre 100 ha reserve",3,"Scolytinae msp. 0908",3,NA
14493,"Didham_1999","Porto Alegre 100 ha reserve",3,"Scolytinae msp. 0927",2,NA
14494,"Didham_1999","Porto Alegre 100 ha reserve",3,"Scolytinae msp. 0934",1,NA
14495,"Didham_1999","Porto Alegre 100 ha reserve",3,"Scybalocanthon msp. 0244",2,NA
14496,"Didham_1999","Porto Alegre 100 ha reserve",3,"Scydmaenidae msp. 0618",1,NA
14497,"Didham_1999","Porto Alegre 100 ha reserve",3,"Scydmaenidae msp. 0623",1,NA
14498,"Didham_1999","Porto Alegre 100 ha reserve",3,"Scydmaenidae msp. 0639",1,NA
14499,"Didham_1999","Porto Alegre 100 ha reserve",3,"Scydmaenidae msp. 0649",1,NA
14500,"Didham_1999","Porto Alegre 100 ha reserve",3,"Scydmaenidae msp. 0652",1,NA
14501,"Didham_1999","Porto Alegre 100 ha reserve",3,"Scydmaenidae msp. 0687",3,NA
14502,"Didham_1999","Porto Alegre 100 ha reserve",3,"Scydmaenidae msp. 0708",1,NA
14503,"Didham_1999","Porto Alegre 100 ha reserve",3,"Scydmaenidae msp. 0709",1,NA
14504,"Didham_1999","Porto Alegre 100 ha reserve",3,"Scydmaenidae msp. 0829",1,NA
14505,"Didham_1999","Porto Alegre 100 ha reserve",3,"Sebaga msp. 0801",1,NA
14506,"Didham_1999","Porto Alegre 100 ha reserve",3,"Tuberoplectus msp. 0785",1,NA
14507,"Didham_1999","Porto Alegre 100 ha reserve",4,"?Agathidium msp. 0422",4,NA
14508,"Didham_1999","Porto Alegre 100 ha reserve",4,"?Araptus msp. 0888",6,NA
14509,"Didham_1999","Porto Alegre 100 ha reserve",4,"?Araptus msp. 0919",4,NA
14510,"Didham_1999","Porto Alegre 100 ha reserve",4,"?Araptus msp. 0929",1,NA
14511,"Didham_1999","Porto Alegre 100 ha reserve",4,"Acylophorus msp. 0078",1,NA
14512,"Didham_1999","Porto Alegre 100 ha reserve",4,"Adelopsis msp. 0312",1,NA
14513,"Didham_1999","Porto Alegre 100 ha reserve",4,"Aleocharinae msp. 0185",1,NA
14514,"Didham_1999","Porto Alegre 100 ha reserve",4,"Aleocharinae msp. 0211",1,NA
14515,"Didham_1999","Porto Alegre 100 ha reserve",4,"Aphodiinae msp. 0233",4,NA
14516,"Didham_1999","Porto Alegre 100 ha reserve",4,"Arthmius msp. 0742",2,NA
14517,"Didham_1999","Porto Alegre 100 ha reserve",4,"Arthmius msp. 0743",4,NA
14518,"Didham_1999","Porto Alegre 100 ha reserve",4,"Carabidae msp. 0258",1,NA
14519,"Didham_1999","Porto Alegre 100 ha reserve",4,"Carpelimus msp. 0016",1,NA
14520,"Didham_1999","Porto Alegre 100 ha reserve",4,"Carpelimus msp. 0017",2,NA
14521,"Didham_1999","Porto Alegre 100 ha reserve",4,"Carpelimus msp. 0018",1,NA
14522,"Didham_1999","Porto Alegre 100 ha reserve",4,"Cathartosilvanus msp. 0438",1,NA
14523,"Didham_1999","Porto Alegre 100 ha reserve",4,"Catopinae msp. 0311",1,NA
14524,"Didham_1999","Porto Alegre 100 ha reserve",4,"Copelatus msp. 0356",4,NA
14525,"Didham_1999","Porto Alegre 100 ha reserve",4,"Coproporus msp. 0002",5,NA
14526,"Didham_1999","Porto Alegre 100 ha reserve",4,"Coproporus msp. 0011",1,NA
14527,"Didham_1999","Porto Alegre 100 ha reserve",4,"Curculioninae msp. 0346",1,NA
14528,"Didham_1999","Porto Alegre 100 ha reserve",4,"Curculioninae msp. 0351",1,NA
14529,"Didham_1999","Porto Alegre 100 ha reserve",4,"Curculioninae msp. 0977",1,NA
14530,"Didham_1999","Porto Alegre 100 ha reserve",4,"Curculioninae msp. 0984",2,NA
14531,"Didham_1999","Porto Alegre 100 ha reserve",4,"Curculioninae msp. 0985",1,NA
14532,"Didham_1999","Porto Alegre 100 ha reserve",4,"Curculioninae msp. 0986",6,NA
14533,"Didham_1999","Porto Alegre 100 ha reserve",4,"Curculioninae msp. 0987",1,NA
14534,"Didham_1999","Porto Alegre 100 ha reserve",4,"Curculioninae msp. 0990",1,NA
14535,"Didham_1999","Porto Alegre 100 ha reserve",4,"Euaesthetinae msp. 0069",1,NA
14536,"Didham_1999","Porto Alegre 100 ha reserve",4,"Euconnus msp. 0714",1,NA
14537,"Didham_1999","Porto Alegre 100 ha reserve",4,"Fustiger msp. 0736",1,NA
14538,"Didham_1999","Porto Alegre 100 ha reserve",4,"Hamotus msp. 0753",2,NA
14539,"Didham_1999","Porto Alegre 100 ha reserve",4,"Lagriinae msp. 0521",1,NA
14540,"Didham_1999","Porto Alegre 100 ha reserve",4,"Mayetia msp. 0760",1,NA
14541,"Didham_1999","Porto Alegre 100 ha reserve",4,"Nitidulidae msp. 0566",1,NA
14542,"Didham_1999","Porto Alegre 100 ha reserve",4,"Oligota msp. 0273",1,NA
14543,"Didham_1999","Porto Alegre 100 ha reserve",4,"Osoriinae msp. 0097",1,NA
14544,"Didham_1999","Porto Alegre 100 ha reserve",4,"Osoriinae msp. 0099",1,NA
14545,"Didham_1999","Porto Alegre 100 ha reserve",4,"Osoriinae msp. 0125",2,NA
14546,"Didham_1999","Porto Alegre 100 ha reserve",4,"Paederinae msp. 0062",2,NA
14547,"Didham_1999","Porto Alegre 100 ha reserve",4,"Phaenostoma msp. 0306",2,NA
14548,"Didham_1999","Porto Alegre 100 ha reserve",4,"Phaenostoma msp. 0307",9,NA
14549,"Didham_1999","Porto Alegre 100 ha reserve",4,"Phalacridae msp. 0425",1,NA
14550,"Didham_1999","Porto Alegre 100 ha reserve",4,"Phalepsoides msp. 0775",1,NA
14551,"Didham_1999","Porto Alegre 100 ha reserve",4,"Phalepsoides msp. 0778",1,NA
14552,"Didham_1999","Porto Alegre 100 ha reserve",4,"Phalepsoides msp. 0780",1,NA
14553,"Didham_1999","Porto Alegre 100 ha reserve",4,"Piestinae msp. 0576",2,NA
14554,"Didham_1999","Porto Alegre 100 ha reserve",4,"Ptiliidae msp. 0971",1,NA
14555,"Didham_1999","Porto Alegre 100 ha reserve",4,"Ptilodactylidae msp. 0394",2,NA
14556,"Didham_1999","Porto Alegre 100 ha reserve",4,"Scolytinae msp. 0889",1,NA
14557,"Didham_1999","Porto Alegre 100 ha reserve",4,"Scolytinae msp. 0901",1,NA
14558,"Didham_1999","Porto Alegre 100 ha reserve",4,"Scolytinae msp. 0902",1,NA
14559,"Didham_1999","Porto Alegre 100 ha reserve",4,"Scolytinae msp. 0916",2,NA
14560,"Didham_1999","Porto Alegre 100 ha reserve",4,"Scolytinae msp. 0924",2,NA
14561,"Didham_1999","Porto Alegre 100 ha reserve",4,"Scydmaenidae msp. 0626",1,NA
14562,"Didham_1999","Porto Alegre 100 ha reserve",4,"Scydmaenidae msp. 0628",1,NA
14563,"Didham_1999","Porto Alegre 100 ha reserve",4,"Scydmaenidae msp. 0630",1,NA
14564,"Didham_1999","Porto Alegre 100 ha reserve",4,"Scydmaenidae msp. 0640",1,NA
14565,"Didham_1999","Porto Alegre 100 ha reserve",4,"Scydmaenidae msp. 0674",1,NA
14566,"Didham_1999","Porto Alegre 100 ha reserve",5,"?Araptus msp. 0888",4,NA
14567,"Didham_1999","Porto Alegre 100 ha reserve",5,"?Araptus msp. 0918",3,NA
14568,"Didham_1999","Porto Alegre 100 ha reserve",5,"?Araptus msp. 0919",11,NA
14569,"Didham_1999","Porto Alegre 100 ha reserve",5,"?Araptus msp. 0929",4,NA
14570,"Didham_1999","Porto Alegre 100 ha reserve",5,"Acylophorus msp. 0078",1,NA
14571,"Didham_1999","Porto Alegre 100 ha reserve",5,"Adelopsis msp. 0312",1,NA
14572,"Didham_1999","Porto Alegre 100 ha reserve",5,"Aglyptinus msp. 0584",1,NA
14573,"Didham_1999","Porto Alegre 100 ha reserve",5,"Aleocharinae msp. 0161",1,NA
14574,"Didham_1999","Porto Alegre 100 ha reserve",5,"Aleocharinae msp. 0180",1,NA
14575,"Didham_1999","Porto Alegre 100 ha reserve",5,"Aphodiinae msp. 0233",9,NA
14576,"Didham_1999","Porto Alegre 100 ha reserve",5,"Arthmius msp. 0741",2,NA
14577,"Didham_1999","Porto Alegre 100 ha reserve",5,"Arthmius msp. 0743",1,NA
14578,"Didham_1999","Porto Alegre 100 ha reserve",5,"Arthmius msp. 0744",13,NA
14579,"Didham_1999","Porto Alegre 100 ha reserve",5,"Carabidae msp. 0265",1,NA
14580,"Didham_1999","Porto Alegre 100 ha reserve",5,"Carabidae msp. 0267",1,NA
14581,"Didham_1999","Porto Alegre 100 ha reserve",5,"Carabidae msp. 0282",1,NA
14582,"Didham_1999","Porto Alegre 100 ha reserve",5,"Carpelimus msp. 0018",6,NA
14583,"Didham_1999","Porto Alegre 100 ha reserve",5,"Cathartosilvanus msp. 0438",1,NA
14584,"Didham_1999","Porto Alegre 100 ha reserve",5,"Catopinae msp. 0314",1,NA
14585,"Didham_1999","Porto Alegre 100 ha reserve",5,"Chrysomelidae msp. 0373",1,NA
14586,"Didham_1999","Porto Alegre 100 ha reserve",5,"Ciidae msp. 0858",1,NA
14587,"Didham_1999","Porto Alegre 100 ha reserve",5,"Coccotrypes msp. 0920",1,NA
14588,"Didham_1999","Porto Alegre 100 ha reserve",5,"Coccotrypes msp. 0922",1,NA
14589,"Didham_1999","Porto Alegre 100 ha reserve",5,"Copelatus msp. 0356",2,NA
14590,"Didham_1999","Porto Alegre 100 ha reserve",5,"Coproporus msp. 0002",1,NA
14591,"Didham_1999","Porto Alegre 100 ha reserve",5,"Curculioninae msp. 0346",1,NA
14592,"Didham_1999","Porto Alegre 100 ha reserve",5,"Curculioninae msp. 0981",5,NA
14593,"Didham_1999","Porto Alegre 100 ha reserve",5,"Curculioninae msp. 0984",1,NA
14594,"Didham_1999","Porto Alegre 100 ha reserve",5,"Curculioninae msp. 0985",6,NA
14595,"Didham_1999","Porto Alegre 100 ha reserve",5,"Curculioninae msp. 0986",4,NA
14596,"Didham_1999","Porto Alegre 100 ha reserve",5,"Curculioninae msp. 0988",1,NA
14597,"Didham_1999","Porto Alegre 100 ha reserve",5,"Erotylidae msp. 0475",1,NA
14598,"Didham_1999","Porto Alegre 100 ha reserve",5,"Euconnus msp. 0714",1,NA
14599,"Didham_1999","Porto Alegre 100 ha reserve",5,"Lagriinae msp. 0517",2,NA
14600,"Didham_1999","Porto Alegre 100 ha reserve",5,"Nitidulidae msp. 0563",1,NA
14601,"Didham_1999","Porto Alegre 100 ha reserve",5,"Nitidulidae msp. 0571",1,NA
14602,"Didham_1999","Porto Alegre 100 ha reserve",5,"Oligota msp. 0273",1,NA
14603,"Didham_1999","Porto Alegre 100 ha reserve",5,"Oligota msp. 0274",1,NA
14604,"Didham_1999","Porto Alegre 100 ha reserve",5,"Osoriinae msp. 0125",1,NA
14605,"Didham_1999","Porto Alegre 100 ha reserve",5,"Paederinae msp. 0024",1,NA
14606,"Didham_1999","Porto Alegre 100 ha reserve",5,"Paederinae msp. 0036",1,NA
14607,"Didham_1999","Porto Alegre 100 ha reserve",5,"Paederinae msp. 0058",1,NA
14608,"Didham_1999","Porto Alegre 100 ha reserve",5,"Paederinae msp. 0061",1,NA
14609,"Didham_1999","Porto Alegre 100 ha reserve",5,"Phaenostoma msp. 0307",3,NA
14610,"Didham_1999","Porto Alegre 100 ha reserve",5,"Phalepsoides msp. 0773",1,NA
14611,"Didham_1999","Porto Alegre 100 ha reserve",5,"Ptiliidae msp. 0964",1,NA
14612,"Didham_1999","Porto Alegre 100 ha reserve",5,"Ptiliidae msp. 0972",1,NA
14613,"Didham_1999","Porto Alegre 100 ha reserve",5,"Scarabaeinae msp. 0235",1,NA
14614,"Didham_1999","Porto Alegre 100 ha reserve",5,"Scolytinae msp. 0902",1,NA
14615,"Didham_1999","Porto Alegre 100 ha reserve",5,"Scolytinae msp. 0903",1,NA
14616,"Didham_1999","Porto Alegre 100 ha reserve",5,"Scolytinae msp. 0906",1,NA
14617,"Didham_1999","Porto Alegre 100 ha reserve",5,"Scolytinae msp. 0908",1,NA
14618,"Didham_1999","Porto Alegre 100 ha reserve",5,"Scolytinae msp. 0924",1,NA
14619,"Didham_1999","Porto Alegre 100 ha reserve",5,"Scydmaenidae msp. 0619",1,NA
14620,"Didham_1999","Porto Alegre 100 ha reserve",5,"Scydmaenidae msp. 0623",1,NA
14621,"Didham_1999","Porto Alegre 100 ha reserve",5,"Scydmaenidae msp. 0652",1,NA
14622,"Didham_1999","Porto Alegre 100 ha reserve",5,"Staphylininae msp. 0279",1,NA
14623,"Didham_1999","Porto Alegre 100 ha reserve",5,"Stelidota msp. 0569",2,NA
14624,"Didham_1999","Porto Alegre 100 ha reserve",5,"Tuberoplectus msp. 0785",1,NA
14625,"Didham_1999","Porto Alegre 100 ha reserve",6,"?Araptus msp. 0918",9,NA
14626,"Didham_1999","Porto Alegre 100 ha reserve",6,"?Araptus msp. 0919",4,NA
14627,"Didham_1999","Porto Alegre 100 ha reserve",6,"?Araptus msp. 0929",2,NA
14628,"Didham_1999","Porto Alegre 100 ha reserve",6,"?Ptenidium msp. 0606",1,NA
14629,"Didham_1999","Porto Alegre 100 ha reserve",6,"Acanthoceridae msp. 0363",1,NA
14630,"Didham_1999","Porto Alegre 100 ha reserve",6,"Acanthoceridae msp. 0370",1,NA
14631,"Didham_1999","Porto Alegre 100 ha reserve",6,"Acylophorus msp. 0078",1,NA
14632,"Didham_1999","Porto Alegre 100 ha reserve",6,"Adelopsis msp. 0312",1,NA
14633,"Didham_1999","Porto Alegre 100 ha reserve",6,"Aglyptinus msp. 0584",1,NA
14634,"Didham_1999","Porto Alegre 100 ha reserve",6,"Aleocharinae msp. 0160",1,NA
14635,"Didham_1999","Porto Alegre 100 ha reserve",6,"Aleocharinae msp. 0201",2,NA
14636,"Didham_1999","Porto Alegre 100 ha reserve",6,"Aleocharinae msp. 0216",2,NA
14637,"Didham_1999","Porto Alegre 100 ha reserve",6,"Anotylus msp. 0012",1,NA
14638,"Didham_1999","Porto Alegre 100 ha reserve",6,"Arthmius msp. 0743",2,NA
14639,"Didham_1999","Porto Alegre 100 ha reserve",6,"Atanygnathus msp. 0082",1,NA
14640,"Didham_1999","Porto Alegre 100 ha reserve",6,"Carabidae msp. 0263",1,NA
14641,"Didham_1999","Porto Alegre 100 ha reserve",6,"Carabidae msp. 0267",1,NA
14642,"Didham_1999","Porto Alegre 100 ha reserve",6,"Carpelimus msp. 0017",1,NA
14643,"Didham_1999","Porto Alegre 100 ha reserve",6,"Carpelimus msp. 0018",3,NA
14644,"Didham_1999","Porto Alegre 100 ha reserve",6,"Chrysomelidae msp. 0383",1,NA
