"id","refshort","reference","country","climate","continent","sphere_fragment","sphere_matrix","biome","taxa","time_since_fragmentation","matrix_category","site_id","plot_id","site_size","latitudeN","longitudeE","sampling_design","sampling_method","method_category","sampling_device_size","device_size_unit","intensity","intensity_unit","block_type","number_of_blocks_per_site","sampling_density","density_unit","sampling_duration","duration_unit","sampling_effort","sampling_effort_unit","sampling_note"
1964,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 24","4","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1965,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 24","5","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1966,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 25","1","10.3",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1967,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 25","10","10.3",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1968,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 25","2","10.3",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1969,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 25","3","10.3",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1970,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 25","4","10.3",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1971,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 25","5","10.3",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1972,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 25","6","10.3",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1973,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 25","7","10.3",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1974,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 25","8","10.3",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1975,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 25","9","10.3",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1976,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 27","1","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1977,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 27","10","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1978,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 27","2","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1979,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 27","3","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1980,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 27","4","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1981,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 27","5","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1982,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 27","6","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1983,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 27","7","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1984,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 27","8","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1985,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 27","9","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1986,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 28","1","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1987,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 28","10","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1988,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 28","2","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1989,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 28","3","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1990,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 28","4","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1991,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 28","5","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1992,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 28","6","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1993,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 28","7","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1994,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 28","8","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1995,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 28","9","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1996,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 29","1","10.3",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1997,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 29","2","10.3",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1998,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 29","3","10.3",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
1999,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 29","4","10.3",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2000,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 29","5","10.3",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2001,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 29","6","10.3",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2002,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 29","7","10.3",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2003,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 29","8","10.3",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2004,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 29","9","10.3",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2005,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 3","1","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2006,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 3","10","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2007,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 3","2","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2008,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 3","3","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2009,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 3","4","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2010,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 3","5","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
2011,"Ziter_2013","Ziter, C., Bennett, E.M. & Gonzalez, A., 2013. Functional diversity and management mediate aboveground carbon stocks in small forest fragments. Ecosphere, 4(7), p.85.","Canada","Temperate","North America","terrestrial","terrestrial","forest","Plantae","Intermediate (20-100 years)","intermediate","Fragment 3","6","107.8",45.194273,-73.159777,"standardized_subsamples","visual search","plot",NA,NA,"5","10 m * 10 m plots per 100 m long transect","transect","2",NA,NA,"1","survey",1,"balanced","Two 100 m long transects in each fragment.  Along each, 5 10 * 10 m plots were sampled, for a total of 10 plots per fragment.  "
